alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1746525097.8942,elite,10411.142675356,1719735345.549,"AS12876 SCALEWAY S.A.S.",AS12876,Paris,Europe,EU,France,FR,,true,"Online S.A.S.",48.8714,2.32141,false,ONLINE,true,Île-de-France,success,Europe/Paris,75008,1746492265,1746525097.8942,59774,socks4,212.83.137.150:59774,true,788.13314437866,348,69243,0.50006466353408,212.83.137.150
true,1746524736.7161,elite,6723.1767538063,1734678227.37,"AS51167 Contabo GmbH",CONTABO,Düsseldorf,Europe,EU,Germany,DE,,true,"Contabo GmbH",51.1864,6.8624,false,"TerraTransit AG",true,"North Rhine-Westphalia",success,Europe/Berlin,40599,1746094937,1746524736.7161,30513,socks4,109.123.254.43:30513,true,15581.602573395,4472,134499,3.2179375553173,109.123.254.43
true,1746524072.2306,transparent,6248.099140867,1746220725.2062,"AS141071 PT Jembatan Data Pangrango",JEMBATANDATA-AS-ID,Sukabumi,Asia,AS,Indonesia,ID,,false,JEMBATANDATA,-6.932,106.9186,false,,false,"West Java",success,Asia/Jakarta,43152,1746224128,1746524072.2306,8080,http,103.155.196.46:8080,false,12708.032846451,507,4638,9.8542274052478,103.155.196.46
true,1746517443.4201,elite,10446.53985172,1720358674.258,"AS22612 Namecheap, Inc.",NAMECHEAP-NET,Phoenix,"North America",NA,"United States",US,,true,"Namecheap, Inc.",33.4484,-112.074,false,"Namecheap, Inc.",true,Arizona,success,America/Phoenix,85001,1746239795,1746517443.4201,35764,socks4,162.0.220.217:35764,true,887.72344589233,334,65146,0.51007941356139,162.0.220.217
true,1746516106.0194,elite,3932.2861950338,1696991977.6533,"AS23969 TOT Public Company Limited",TOT-NET,Bangkok,Asia,AS,Thailand,TH,,false,"TOT Public Company Limited",13.751,100.4873,false,"TOT Public Company Limited",true,Bangkok,success,Asia/Bangkok,10700,1746215773,1746516638.1359,4145,socks4,182.53.96.56:4145,true,8114.6550178528,18647,375978,4.7252454862211,182.53.96.56
true,1746514301.8114,elite,1302.073939877,1696968063.991,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Norfolk,"North America",NA,"United States",US,,false,"Cox Communications Inc.",36.8429,-76.2864,false,"Cox Communications Inc",true,Virginia,success,America/New_York,23514,1746404366,1746514301.8114,4145,socks4,98.175.31.195:4145,true,1469.2268371582,151319,311212,32.715428803691,98.175.31.195
true,1746511928.652,elite,3331.7000084162,1710576991.1862,"AS43648 STIADSL S.R.L",STIADSL,Stimigliano,Europe,EU,Italy,IT,,false,"Stiadsl S.R.L",42.3023,12.5638,false,StiAdsl,true,Lazio,success,Europe/Rome,02048,1746260262,1746511928.652,5678,socks4,185.78.16.76:5678,true,297.12963104248,10616,252496,4.0347836662714,185.78.16.76
true,1746510187.7687,elite,964.39474978801,1697031132.4775,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,,true,"Performive LLC",34.0549,-118.243,false,"Performive LLC",true,California,success,America/Los_Angeles,90009,1745970861,1746510187.7687,4145,socks4,142.54.239.1:4145,true,834.83648300171,150667,354623,29.81792633933,142.54.239.1
true,1746506739.4743,elite,7492.1576139979,1699236695.3672,"AS34534 FBW NETWORKS SAS",BULLIONET,Paris,Europe,EU,France,FR,,false,"FBW NETWORKS SAS",48.8566,2.35222,false,"FBW NETWORKS",true,Île-de-France,success,Europe/Paris,75000,1746144890,1746506739.4743,52611,socks4,37.44.238.2:52611,true,2098.6225605011,19485,398741,4.6589642920335,37.44.238.2
true,1746500301.506,elite,5201.4537702382,1719920394.4893,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Charlottesville,"North America",NA,"United States",US,,true,"Alibaba Cloud LLC",37.4316,-78.6569,false,"Alibaba Cloud - US",true,Virginia,success,America/Chicago,22902,1746270759,1746500301.506,3128,socks4,47.252.11.233:3128,true,3191.174030304,2892,193100,1.4755704314462,47.252.11.233
true,1746500056.0531,elite,7833.0938917573,1712761942.0069,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Singapore,Asia,AS,Singapore,SG,Pioneer,true,"DigitalOcean, LLC",1.32123,103.695,false,"DigitalOcean, LLC",true,"South West",success,Asia/Singapore,627753,1746198243,1746500056.0531,42474,socks4,128.199.221.91:42474,true,11955.200433731,1057,135101,0.77630399976498,128.199.221.91
true,1746499968.6516,elite,8649.0987004258,1739643126.3765,"AS4812 China Telecom (Group)",CHINANET-SH-AP,Shanghai,Asia,AS,China,CN,,false,"China Telecom (Group)",31.2222,121.4581,false,"Chinanet SH",true,Shanghai,success,Asia/Shanghai,,1746035547,1746499968.6516,2324,socks4,222.68.39.76:2324,true,10939.111948013,127,28791,0.43917283352929,222.68.39.76
true,1746499816.0779,elite,10991.715415319,1736604001.251,"AS12389 PJSC Rostelecom",ROSTELECOM-AS,Samara,Europe,EU,Russia,RU,,false,"Dynamic IP Poools customers in the",53.2061,50.1509,false,"Branch in Mordovian Republic Open Joint-Stock Company",false,"Samara Oblast",success,Europe/Samara,404146,1745987601,1746499816.0779,7788,socks4,178.45.23.180:7788,true,17351.440668106,90,23090,0.38826574633305,178.45.23.180
true,1746498138.7493,elite,9869.5285061756,1732825134.6009,"AS8075 Microsoft Corporation",MICROSOFT-CORP-MSN-AS-BLOCK,Boydton,"North America",NA,"United States",US,,true,"Microsoft Germany",36.677696,-78.37471,false,"Microsoft Azure Cloud (eastus2)",true,Virginia,success,America/New_York,23917,1746137649,1746498138.7493,80,socks4,51.8.188.249:80,true,10942.025661469,166,36630,0.45113599304272,51.8.188.249
true,1746493495.1332,elite,7954.7109278237,1710575184.5773,"AS7552 Viettel Group",VIETEL-AS-AP,"Ho Chi Minh City",Asia,AS,Vietnam,VN,,false,"Viettel Corporation",10.822,106.6257,false,VIETEL,false,"Ho Chi Minh",success,Asia/Ho_Chi_Minh,700000,1746174292,1746493495.1332,1080,socks4,171.248.213.121:1080,true,10796.743392944,1230,122861,0.99120806504904,171.248.213.121
true,1746493385.0865,elite,965.05889517265,1697030621.6387,"AS46562 Performive LLC",PERFORMIVE,"Beverly Hills","North America",NA,"United States",US,,true,"Performive LLC",34.0624,-118.384,false,"ZeroLag Communications",true,California,success,America/Los_Angeles,90211,1745972340,1746493385.0865,4145,socks4,142.54.226.214:4145,true,837.25500106812,142810,319070,30.919286394735,142.54.226.214
true,1746492536.3918,elite,6245.7929160798,1738159359.3087,"AS16276 OVH SAS",OVH,Warsaw,Europe,EU,Poland,PL,,true,"OVH ISP",52.2297,21.0122,false,"OVH Sp. z o. o",true,Mazovia,success,Europe/Warsaw,00-510,1746022258,1746492536.3918,39188,socks4,178.32.202.54:39188,true,5777.0805358887,3861,69157,5.2877372702621,178.32.202.54
true,1746487549.3285,elite,3983.6056434643,1710862106.6937,"AS8364 Institute of Bioorganic Chemistry Polish Academy of Science, Poznan Supercomputing and Networking Center",POZMAN-COM,Poznan,Europe,EU,Poland,PL,,false,"Institute of Bioorganic Chemistry Polish Academy of Science, Poznan Supercomput",52.4064,16.9252,false,"Pozman ZOO",true,"Greater Poland",success,Europe/Warsaw,61-829,1746415159,1746487549.3285,42344,socks4,212.126.5.245:42344,true,1125.0677108765,6006,284825,2.0651168548057,212.126.5.245
true,1746483995.4505,elite,10375.491920144,1719162534.5938,"AS55627 Dongduk Womens University",DONGDUK-AS-KR,Uiwang,Asia,AS,"South Korea",KR,,false,KORNET,37.3965,126.978,false,dongdeogyujadaehaggyo,false,Gyeonggi-do,success,Asia/Seoul,160,1746145211,1746483995.4505,8080,socks4,210.121.131.157:8080,true,10785.411596298,495,98153,0.50178412132025,210.121.131.157
true,1746482426.1279,elite,5552.7209794855,1720116902.7013,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba.com LLC",22.273,114.1498,false,"Hong Kong",true,"Central and Western District",success,Asia/Hong_Kong,999077,1746024868,1746482426.1279,8081,socks4,8.210.17.35:8081,true,8481.5182685852,2392,153942,1.5300574411197,8.210.17.35
true,1746481572.7023,elite,2712.3459578493,1737570125.6107,"AS174 Cogent Communications",COGENT-174,"Frankfurt am Main",Europe,EU,Germany,DE,,false,"Cogent Communications",50.1109,8.68213,false,InternetINFrankfurt,true,Hesse,success,Europe/Berlin,60313,1746037761,1746481572.7023,15321,http,45.87.68.7:15321,false,2383.5592269897,12779,102066,11.127171404937,45.87.68.7
true,1746477250.1494,elite,9451.5344003836,1742565083.9646,"AS4812 China Telecom (Group)",CHINANET-SH-AP,Shanghai,Asia,AS,China,CN,,false,"China Telecom (Group)",31.2222,121.4581,false,"Chinanet SH",false,Shanghai,success,Asia/Shanghai,,1746320416,1746477250.1494,82,socks4,61.152.108.187:82,true,11605.485916138,24,8407,0.284663740956,61.152.108.187
true,1746476451.6541,elite,5709.8306223792,1713892230.9842,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6917,3.20157,false,"OVH SAS",true,Hauts-de-France,success,Europe/Paris,59100,1746291930,1746476451.6541,41802,socks4,37.187.73.7:41802,true,10783.910751343,714,122838,0.57789432789433,37.187.73.7
true,1746474086.3996,elite,3705.2852171254,1738086721.2029,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Muping,Asia,AS,China,CN,,false,Chinanet,30.2638,102.805,false,"Chinanet SC",true,Sichuan,success,Asia/Shanghai,,1745948307,1746474086.3996,2324,socks4,118.113.246.106:2324,true,1351.3951301575,191,23635,0.80164526147906,118.113.246.106
true,1746473721.2226,elite,8514.814528568,1710682535.7503,"AS23470 ReliableSite.Net LLC",RELIABLESITE,Miami,"North America",NA,"United States",US,,true,"ReliableSite.Net LLC",25.8119,-80.2318,false,"ReliableSite.Net LLC",true,Florida,success,America/New_York,33142,1746374947,1746473721.2226,16366,socks4,172.93.111.87:16366,true,781.3093662262,1356,154757,0.868601589874,172.93.111.87
true,1746468723.0985,elite,4114.4295991772,1739233711.2958,"AS16276 OVH SAS",OVH,Paris,Europe,EU,France,FR,,true,"OVH SAS",48.8662,2.32917,false,"ITAPOINT SAS Technical Contact",true,Île-de-France,success,Europe/Paris,75001,1745932088,1746468723.0985,80,socks4,164.132.28.219:80,true,1812.7326965332,137,35004,0.38985800062605,164.132.28.219
true,1746466583.9178,elite,10412.857325443,1717326966.0091,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6918,3.2021,false,"OVH ISP",true,Hauts-de-France,success,Europe/Paris,59100,1746357701,1746466583.9178,8080,socks4,37.59.54.139:8080,true,10553.476810455,593,100070,0.58909430475944,37.59.54.139
true,1746462778.4303,elite,1007.0364269114,1710943544.6703,"AS270158 Wantelco SAS de CV","Wantelco SAS de CV","San Luis Potosí City","North America",NA,Mexico,MX,,false,"Wantelco SAS de CV",22.1515,-100.9722,false,"Redpon SA De CV",true,"San Luis Potosí",success,America/Mexico_City,78310,1746030304,1746462807.8636,1080,socks4,170.78.211.161:1080,true,1334.7351551056,24687,339621,6.7764089726276,170.78.211.161
true,1746450257.4886,elite,4499.5565011116,1716857210.6039,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1746073475,1746450257.4886,31967,socks4,67.43.227.227:31967,true,934.10706520081,668,115457,0.57524219590958,67.43.227.227
true,1746446995.6954,elite,3941.2591201918,1723391779.1713,"AS9422 PT SOLNET INDONESIA",SOLNET-ID,Batam,Asia,AS,Indonesia,ID,,false,"PT SOLNET INDONESIA",1.1941,104.0065,false,,false,Riau,success,Asia/Jakarta,29458,1746241912,1746446995.6954,8080,socks4,202.154.187.17:8080,true,3618.079662323,196,45808,0.42604990870359,202.154.187.17
true,1746443513.1352,elite,3238.4415183749,1745421224.661,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1746030598,1746443513.1352,13833,socks4,72.10.160.92:13833,true,8197.0143318176,14,4317,0.32325098129762,72.10.160.92
true,1746438635.7926,transparent,6873.3440728716,1740055349.563,"AS262186 TV AZTECA SUCURSAL COLOMBIA","TV AZTECA SUCURSAL COLOMBIA","Puerto Rondón","South America",SA,Colombia,CO,,false,"TV AZTECA SUCURSAL COLOMBIA",6.28048,-71.1,false,"TV AZTECA SUCURSAL COLOMBIA",true,"Arauca Department",success,America/Bogota,,1746104309,1746438635.7926,999,http,177.93.58.33:999,false,1107.5417995453,5455,71143,7.1215958641218,177.93.58.33
true,1746433601.1648,elite,7227.5250339508,1737492385.7719,"AS214295 SKYNET NETWORK LTD",SKYNET,London,Europe,EU,"United Kingdom",GB,,false,"Skynet Network LTD",51.5072,-0.127586,false,"Limited Network LTD",true,England,success,Europe/London,W1B,1746303929,1746433601.1648,9548,socks4,45.142.193.34:9548,true,2296.5109348297,75,20861,0.35823461979366,45.142.193.34
true,1746428887.2617,elite,4560.4925392151,1710540215.8392,"AS56046 China Mobile communications corporation",CMNET-Jiangsu-AP,Nantong,Asia,AS,China,CN,,false,"China Mobile Communications Corporation",32.0264,120.8647,true,"China Mobile Communications Corporation",true,Jiangsu,success,Asia/Shanghai,,1746404478,1746428887.2617,51080,socks4,112.2.21.18:51080,true,2915.5282974243,12877,342743,3.6209999437602,112.2.21.18
true,1746427031.7971,elite,5623.3075092454,1696969107.5385,"AS16276 OVH SAS",OVH,Wroclaw,Europe,EU,Poland,PL,Krzyki,true,"OVH SAS",51.098,17.0321,false,"OVH Sp. z o. o",true,"Lower Silesia",success,Europe/Warsaw,50-088,1745974433,1746427031.7971,19050,socks4,51.83.190.248:19050,true,672.49250411987,13531,414045,3.1645836061893,51.83.190.248
true,1746422683.1064,elite,10693.214274019,1715902252.0353,"AS46261 QuickPacket, LLC",QUICKPACKET,"Los Angeles","North America",NA,"United States",US,,true,"QuickPacket, LLC",34.0544,-118.244,false,"QuickPacket, LLC",true,California,success,America/Los_Angeles,90060,1746315815,1746422683.1064,4429,socks4,199.233.238.6:4429,true,10628.026485443,758,117746,0.63964085600486,199.233.238.6
true,1746420984.3593,elite,10122.78353857,1735514149.9643,"AS19901 Brightspeed",BRSPD-PUBLIC,Cardington,"North America",NA,"United States",US,,false,Brightspeed,40.5006,-82.8935,false,"CenturyLink Communications, LLC",false,Ohio,success,America/New_York,43315,1746255378,1746420984.3593,25305,socks4,71.213.96.199:25305,true,12570.487976074,115,26923,0.42532731710925,71.213.96.199
true,1746417530.3198,elite,11107.138591153,1745309773.3409,"AS203020 HostRoyale Technologies Pvt Ltd",HostRoyale,Tokyo,Asia,AS,Japan,JP,,false,"Wirels Connect",35.6893,139.6899,false,,true,Tokyo,success,Asia/Tokyo,102-0082,1745934864,1746417530.3198,6641,socks4,161.123.209.141:6641,true,11064.026594162,28,6418,0.43437790878064,161.123.209.141
true,1746410567.9844,elite,10742.102577682,1716397160.3708,"AS36352 HostPapa",AS-COLOCROSSING,Buffalo,"North America",NA,"United States",US,,true,HostPapa,42.8864,-78.8784,false,ColoUp,true,"New York",success,America/New_York,14205,1746348905,1746410567.9844,8080,socks4,198.23.143.27:8080,true,829.69880104065,621,94642,0.65187953350199,198.23.143.27
true,1746408221.7617,elite,10090.556900658,1720217875.9173,"AS13213 UK-2 Limited",UK2NET-AS,"New York","North America",NA,"United States",US,,true,"UK-2 Limited",40.7126,-74.0066,false,"Hosting Services, Inc.",true,"New York",success,America/New_York,10004,1745899877,1746408221.7617,58865,socks4,67.213.212.39:58865,true,3328.339099884,334,65950,0.50389234204333,67.213.212.39
true,1746404188.4408,elite,10138.015118997,1719958288.0979,,,Redmond,"North America",NA,"United States",US,Overlake,false,"Microsoft Corporation",47.6435,-122.131,false,"Microsoft Corporation",true,Washington,success,America/Los_Angeles,98052,1745879364,1746404188.4408,80,socks4,13.97.156.110:80,true,13215.521335602,402,81715,0.4895454047274,13.97.156.110
true,1746401185.5944,elite,10239.837744708,1716557971.5141,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"North Bergen","North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.7964,-74.0203,false,"DigitalOcean, LLC",true,"New Jersey",success,America/New_York,07047,1746373006,1746401185.5944,8080,socks4,208.68.39.185:8080,true,10972.42474556,818,134841,0.6029824781253,208.68.39.185
true,1746392410.4947,elite,4052.2519119875,1714027233.6113,"AS263874 Dione Balarim Prieto Tecnologia e Internet","Dione Balarim Prieto Tecnologia e Internet",Patrocínio,"South America",SA,Brazil,BR,,false,"Dione Balarim Prieto Tecnologia e Internet",-19.0131,-47.0679,false,"Dione Balarim Prieto Tecnologia e Internet",true,"Minas Gerais",success,America/Sao_Paulo,38740,1746242134,1746392410.4947,5678,socks4,138.186.222.129:5678,true,1029.6621322632,14529,341417,4.081798924556,138.186.222.129
true,1746383494.4205,elite,10278.93649328,1728829739.052,"AS31042 Serbia BroadBand-Srpske Kablovske mreze d.o.o.",SERBIA-BROADBAND-AS,Belgrade,Europe,EU,Serbia,RS,,false,"Serbia BroadBand-Srpske Kablovske mreze d.o.o.",44.8046,20.4637,true,"SBB Zona Wifi",false,Belgrade,success,Europe/Belgrade,,1746157608,1746383494.4205,4145,socks4,82.117.212.114:4145,true,3954.4680118561,307,64229,0.47570348332714,82.117.212.114
true,1746374042.237,elite,10462.452953896,1739467980.617,"AS49367 Seflow s.r.l.",ASSEFLOW,Ravenna,Europe,EU,Italy,IT,,true,"Seflow S.N.C. Di Marco Brame' & C.",44.4075,12.1989,false,"virtual solution srl",false,Emilia-Romagna,success,Europe/Rome,48100,1746118407,1746374042.237,5672,socks4,217.198.177.156:5672,true,10937.216520309,113,28947,0.38885065381968,217.198.177.156
true,1746369744.2649,elite,9139.3739306613,1723263025.1577,"AS7552 Viettel Group",VIETEL-AS-AP,"Ho Chi Minh City",Asia,AS,Vietnam,VN,,false,VIETELmetro,10.822,106.6257,false,,false,"Ho Chi Minh",success,Asia/Ho_Chi_Minh,700000,1745814432,1746369744.2649,10001,socks4,115.72.43.36:10001,true,1168.300151825,304,61054,0.49545291567522,115.72.43.36
true,1746368288.5121,elite,8130.1441063253,1733407541.6136,"AS63023 GTHost",AS-GLOBALTELEHOST,Miami,"North America",NA,"United States",US,,true,GTHost,25.7616,-80.1917,false,"Globaltelehost Corp",true,Florida,success,America/New_York,,1746195496,1746368288.5121,47537,socks4,38.91.107.220:47537,true,3330.4986953735,129,30047,0.4274920466596,38.91.107.220
true,1746367743.8116,elite,9600.5881482905,1745643136.757,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6924,3.20113,false,OVH,false,Hauts-de-France,success,Europe/Paris,59100,1746293562,1746367743.8116,80,socks4,51.38.191.153:80,true,10790.26889801,22,5236,0.418410041841,51.38.191.153
true,1746360596.0141,elite,9444.0163224936,1745461446.9115,"AS9121 Turk Telekomunikasyon Anonim Sirketi",TTNet,Karkamış,Asia,AS,Türkiye,TR,,false,"Turk Telekomunikasyon Anonim Sirketi",36.8319,37.9918,false,"Tulip Group Internet Erisim Hizmetleri",false,Gaziantep,success,Europe/Istanbul,27880,1746109865,1746360596.0141,1976,socks4,95.0.168.51:1976,true,13826.472997665,16,4608,0.34602076124567,95.0.168.51
true,1746359915.9699,elite,10242.798668215,1722105237.7212,"AS43375 EUROPEAN PARLIAMENT",EP-AS,Luxembourg,Europe,EU,Luxembourg,LU,,false,"EP Lux network",49.6113,6.1294,false,,false,Luxembourg,success,Europe/Luxembourg,L-1661,1746038527,1746359915.9699,3128,socks4,136.173.45.20:3128,true,16413.010120392,261,54957,0.47267195479735,136.173.45.20
true,1746358293.2487,elite,8660.3965759277,1746282353.8016,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Chongqing,Asia,AS,China,CN,,false,"China Telecom",29.5657,106.551,false,,false,Chongqing,success,Asia/Shanghai,,1746358303,1746358293.2487,2324,http,125.87.80.113:2324,false,8660.3965759277,1,374,0.26666666666667,125.87.80.113
